,Year,Month,Cost Centre,Account,Account Type,Amount
3688,2021,Aug,CC201,ACC3000000,Asset,140.282
3690,2021,Aug,CC201,ACC3000002,Asset,852.07
3691,2021,Aug,CC201,ACC4000001,Liability,814.0
3692,2021,Aug,CC202,ACC1000000,Revenue,826.135
3693,2021,Aug,CC202,ACC1000001,Revenue,439.856
3694,2021,Aug,CC202,ACC1000002,Revenue,848.745
3695,2021,Aug,CC202,ACC1000004,Revenue,901.018
3696,2021,Aug,CC202,ACC2000000,Expense,810.828
3697,2021,Aug,CC202,ACC2000001,Expense,618.127
3698,2021,Aug,CC202,ACC2000002,Expense,335.352
3699,2021,Aug,CC202,ACC2000003,Expense,485.244
3700,2021,Aug,CC202,ACC2000005,Expense,597.444
3701,2021,Aug,CC202,ACC3000000,Asset,-753.685
3703,2021,Aug,CC202,ACC3000002,Asset,685.267
3704,2021,Aug,CC202,ACC4000001,Liability,-816.0
3705,2021,Aug,CC300,ACC1000000,Revenue,640.485
3706,2021,Aug,CC300,ACC1000001,Revenue,349.049
3707,2021,Aug,CC300,ACC1000002,Revenue,1089.274
3708,2021,Aug,CC300,ACC1000004,Revenue,968.671
3709,2021,Aug,CC300,ACC2000000,Expense,449.734
3710,2021,Aug,CC300,ACC2000001,Expense,724.874
3711,2021,Aug,CC300,ACC2000002,Expense,450.828
3712,2021,Aug,CC300,ACC2000003,Expense,666.431
3713,2021,Aug,CC300,ACC2000005,Expense,387.785
3714,2021,Aug,CC300,ACC3000000,Asset,671.672
3716,2021,Aug,CC300,ACC3000002,Asset,1040.423
3717,2021,Aug,CC300,ACC4000001,Liability,-4.0
3718,2021,Aug,CC301,ACC1000000,Revenue,548.44
3719,2021,Aug,CC301,ACC1000001,Revenue,205.373
3720,2021,Aug,CC301,ACC1000002,Revenue,945.22
3721,2021,Aug,CC301,ACC1000004,Revenue,285.679
3722,2021,Aug,CC301,ACC2000000,Expense,214.538
3723,2021,Aug,CC301,ACC2000001,Expense,512.054
3724,2021,Aug,CC301,ACC2000002,Expense,372.403
3725,2021,Aug,CC301,ACC2000003,Expense,477.316
3726,2021,Aug,CC301,ACC2000005,Expense,354.042
3727,2021,Aug,CC301,ACC3000000,Asset,420.722
3729,2021,Aug,CC301,ACC3000002,Asset,303.033
3730,2021,Aug,CC301,ACC4000001,Liability,194.0
3731,2021,Aug,CC302,ACC1000000,Revenue,317.214
3732,2021,Aug,CC302,ACC1000001,Revenue,453.24
3733,2021,Aug,CC302,ACC1000002,Revenue,460.948
3734,2021,Aug,CC302,ACC1000004,Revenue,459.456
3735,2021,Aug,CC302,ACC2000000,Expense,73.53
3736,2021,Aug,CC302,ACC2000001,Expense,271.453
3737,2021,Aug,CC302,ACC2000002,Expense,262.911
3738,2021,Aug,CC302,ACC2000003,Expense,277.334
3739,2021,Aug,CC302,ACC2000005,Expense,66.917
3740,2021,Aug,CC302,ACC3000000,Asset,-771.376
3742,2021,Aug,CC302,ACC3000002,Asset,206.724
3743,2021,Aug,CC302,ACC4000001,Liability,-1020.0
3744,2021,Sep,CC100,ACC1000000,Revenue,888.427
3745,2021,Sep,CC100,ACC1000001,Revenue,158.161
3746,2021,Sep,CC100,ACC1000002,Revenue,617.479
3747,2021,Sep,CC100,ACC1000004,Revenue,670.077
3748,2021,Sep,CC100,ACC2000000,Expense,599.13
3749,2021,Sep,CC100,ACC2000001,Expense,412.516
3750,2021,Sep,CC100,ACC2000002,Expense,321.169
3751,2021,Sep,CC100,ACC2000003,Expense,337.596
3752,2021,Sep,CC100,ACC2000005,Expense,562.717
3753,2021,Sep,CC100,ACC3000000,Asset,-721.596
3755,2021,Sep,CC100,ACC3000002,Asset,223.692
3756,2021,Sep,CC100,ACC4000001,Liability,-602.0
3757,2021,Sep,CC101,ACC1000000,Revenue,622.416
3758,2021,Sep,CC101,ACC1000001,Revenue,146.961
3759,2021,Sep,CC101,ACC1000002,Revenue,553.965
3760,2021,Sep,CC101,ACC1000004,Revenue,418.79
3761,2021,Sep,CC101,ACC2000000,Expense,476.819
3762,2021,Sep,CC101,ACC2000001,Expense,478.226
3763,2021,Sep,CC101,ACC2000002,Expense,287.544
3764,2021,Sep,CC101,ACC2000003,Expense,341.052
3765,2021,Sep,CC101,ACC2000005,Expense,355.821
3766,2021,Sep,CC101,ACC3000000,Asset,744.717
3768,2021,Sep,CC101,ACC3000002,Asset,160.509
3769,2021,Sep,CC101,ACC4000001,Liability,810.0
3770,2021,Sep,CC102,ACC1000000,Revenue,1087.882
3771,2021,Sep,CC102,ACC1000001,Revenue,196.953
3772,2021,Sep,CC102,ACC1000002,Revenue,1865.532
3773,2021,Sep,CC102,ACC1000004,Revenue,756.825
3774,2021,Sep,CC102,ACC2000000,Expense,713.623
3775,2021,Sep,CC102,ACC2000001,Expense,963.417
3776,2021,Sep,CC102,ACC2000002,Expense,733.962
3777,2021,Sep,CC102,ACC2000003,Expense,1007.585
3778,2021,Sep,CC102,ACC2000005,Expense,654.063
3779,2021,Sep,CC102,ACC3000000,Asset,87.725
3781,2021,Sep,CC102,ACC3000002,Asset,817.04
3782,2021,Sep,CC102,ACC4000001,Liability,600.0
3783,2021,Sep,CC200,ACC1000000,Revenue,992.987
3784,2021,Sep,CC200,ACC1000001,Revenue,73.527
3785,2021,Sep,CC200,ACC1000002,Revenue,238.542
3786,2021,Sep,CC200,ACC1000004,Revenue,746.367
3787,2021,Sep,CC200,ACC2000000,Expense,681.079
3788,2021,Sep,CC200,ACC2000001,Expense,333.889
3789,2021,Sep,CC200,ACC2000002,Expense,175.476
3790,2021,Sep,CC200,ACC2000003,Expense,476.086
3791,2021,Sep,CC200,ACC2000005,Expense,627.889
3792,2021,Sep,CC200,ACC3000000,Asset,-206.299
3794,2021,Sep,CC200,ACC3000002,Asset,538.363
3795,2021,Sep,CC200,ACC4000001,Liability,-592.0
3796,2021,Sep,CC201,ACC1000000,Revenue,1370.767
3797,2021,Sep,CC201,ACC1000001,Revenue,146.921
3798,2021,Sep,CC201,ACC1000002,Revenue,1701.681
3799,2021,Sep,CC201,ACC1000004,Revenue,567.46
3800,2021,Sep,CC201,ACC2000000,Expense,566.122
3801,2021,Sep,CC201,ACC2000001,Expense,1108.641
3802,2021,Sep,CC201,ACC2000002,Expense,790.29
3803,2021,Sep,CC201,ACC2000003,Expense,894.35
3804,2021,Sep,CC201,ACC2000005,Expense,322.561
3805,2021,Sep,CC201,ACC3000000,Asset,-9.883
3807,2021,Sep,CC201,ACC3000002,Asset,1056.062
3808,2021,Sep,CC201,ACC4000001,Liability,614.0
3809,2021,Sep,CC202,ACC1000000,Revenue,1196.708
3810,2021,Sep,CC202,ACC1000001,Revenue,173.562
3811,2021,Sep,CC202,ACC1000002,Revenue,891.307
3812,2021,Sep,CC202,ACC1000004,Revenue,176.93
3813,2021,Sep,CC202,ACC2000000,Expense,721.135
3814,2021,Sep,CC202,ACC2000001,Expense,584.699
3815,2021,Sep,CC202,ACC2000002,Expense,404.59
3816,2021,Sep,CC202,ACC2000003,Expense,481.185
3817,2021,Sep,CC202,ACC2000005,Expense,619.279
3818,2021,Sep,CC202,ACC3000000,Asset,125.438
3820,2021,Sep,CC202,ACC3000002,Asset,224.608
3821,2021,Sep,CC202,ACC4000001,Liability,1016.0
3822,2021,Sep,CC300,ACC1000000,Revenue,34.593
3823,2021,Sep,CC300,ACC1000001,Revenue,142.286
3824,2021,Sep,CC300,ACC1000002,Revenue,294.066
3825,2021,Sep,CC300,ACC1000004,Revenue,21.081
3826,2021,Sep,CC300,ACC2000000,Expense,87.019
3827,2021,Sep,CC300,ACC2000001,Expense,166.234
3828,2021,Sep,CC300,ACC2000002,Expense,259.819
3829,2021,Sep,CC300,ACC2000003,Expense,37.829
3830,2021,Sep,CC300,ACC2000005,Expense,54.454
3831,2021,Sep,CC300,ACC3000000,Asset,-584.277
3833,2021,Sep,CC300,ACC3000002,Asset,208.727
3834,2021,Sep,CC300,ACC4000001,Liability,-1018.0
3835,2021,Sep,CC301,ACC1000000,Revenue,979.334
3836,2021,Sep,CC301,ACC1000001,Revenue,109.734
3837,2021,Sep,CC301,ACC1000002,Revenue,740.372
3838,2021,Sep,CC301,ACC1000004,Revenue,463.671
3839,2021,Sep,CC301,ACC2000000,Expense,633.564
3840,2021,Sep,CC301,ACC2000001,Expense,791.796
3841,2021,Sep,CC301,ACC2000002,Expense,363.427
3842,2021,Sep,CC301,ACC2000003,Expense,424.008
3843,2021,Sep,CC301,ACC2000005,Expense,541.632
3844,2021,Sep,CC301,ACC3000000,Asset,318.641
3846,2021,Sep,CC301,ACC3000002,Asset,284.366
3847,2021,Sep,CC301,ACC4000001,Liability,810.0
3848,2021,Sep,CC302,ACC1000000,Revenue,871.171
3849,2021,Sep,CC302,ACC1000001,Revenue,247.606
3850,2021,Sep,CC302,ACC1000002,Revenue,630.491
3851,2021,Sep,CC302,ACC1000004,Revenue,318.933
3852,2021,Sep,CC302,ACC2000000,Expense,577.498
3853,2021,Sep,CC302,ACC2000001,Expense,393.035
3854,2021,Sep,CC302,ACC2000002,Expense,381.305
3855,2021,Sep,CC302,ACC2000003,Expense,392.059
3856,2021,Sep,CC302,ACC2000005,Expense,562.849
3857,2021,Sep,CC302,ACC3000000,Asset,405.932
3859,2021,Sep,CC302,ACC3000002,Asset,221.173
3860,2021,Sep,CC302,ACC4000001,Liability,392.0
3861,2021,Oct,CC100,ACC1000000,Revenue,444.018
3862,2021,Oct,CC100,ACC1000001,Revenue,32.45
3863,2021,Oct,CC100,ACC1000002,Revenue,841.604
3864,2021,Oct,CC100,ACC1000004,Revenue,571.089
3865,2021,Oct,CC100,ACC2000000,Expense,279.079
3866,2021,Oct,CC100,ACC2000001,Expense,593.629
3867,2021,Oct,CC100,ACC2000002,Expense,339.857
3868,2021,Oct,CC100,ACC2000003,Expense,447.065
3869,2021,Oct,CC100,ACC2000005,Expense,221.217
3870,2021,Oct,CC100,ACC3000000,Asset,71.951
3872,2021,Oct,CC100,ACC3000002,Asset,473.708
3873,2021,Oct,CC100,ACC4000001,Liability,1018.0
3874,2021,Oct,CC101,ACC1000000,Revenue,380.713
3875,2021,Oct,CC101,ACC1000001,Revenue,18.148
3876,2021,Oct,CC101,ACC1000002,Revenue,1264.408
3877,2021,Oct,CC101,ACC1000004,Revenue,1010.491
3878,2021,Oct,CC101,ACC2000000,Expense,180.756
3879,2021,Oct,CC101,ACC2000001,Expense,760.683
3880,2021,Oct,CC101,ACC2000002,Expense,519.345
3881,2021,Oct,CC101,ACC2000003,Expense,570.994
3882,2021,Oct,CC101,ACC2000005,Expense,206.629
3883,2021,Oct,CC101,ACC3000000,Asset,922.0
3885,2021,Oct,CC101,ACC3000002,Asset,389.589
3886,2021,Oct,CC101,ACC4000001,Liability,1014.0
3887,2021,Oct,CC102,ACC1000000,Revenue,779.881
3888,2021,Oct,CC102,ACC1000001,Revenue,88.153
3889,2021,Oct,CC102,ACC1000002,Revenue,428.814
3890,2021,Oct,CC102,ACC1000004,Revenue,539.612
3891,2021,Oct,CC102,ACC2000000,Expense,497.915
3892,2021,Oct,CC102,ACC2000001,Expense,248.554
3893,2021,Oct,CC102,ACC2000002,Expense,132.256
3894,2021,Oct,CC102,ACC2000003,Expense,208.498
3895,2021,Oct,CC102,ACC2000005,Expense,488.514
3896,2021,Oct,CC102,ACC3000000,Asset,-769.75
3898,2021,Oct,CC102,ACC3000002,Asset,400.015
3899,2021,Oct,CC102,ACC4000001,Liability,-806.0
3900,2021,Oct,CC200,ACC1000000,Revenue,1347.34
3901,2021,Oct,CC200,ACC1000001,Revenue,64.986
3902,2021,Oct,CC200,ACC1000002,Revenue,632.632
3903,2021,Oct,CC200,ACC1000004,Revenue,539.215
3904,2021,Oct,CC200,ACC2000000,Expense,847.604
3905,2021,Oct,CC200,ACC2000001,Expense,346.64
3906,2021,Oct,CC200,ACC2000002,Expense,218.141
3907,2021,Oct,CC200,ACC2000003,Expense,270.697
3908,2021,Oct,CC200,ACC2000005,Expense,719.555
3909,2021,Oct,CC200,ACC3000000,Asset,320.94
3911,2021,Oct,CC200,ACC3000002,Asset,579.588
3912,2021,Oct,CC200,ACC4000001,Liability,1020.0
3913,2021,Oct,CC201,ACC1000000,Revenue,1149.462
3914,2021,Oct,CC201,ACC1000001,Revenue,156.561
3915,2021,Oct,CC201,ACC1000002,Revenue,985.573
3916,2021,Oct,CC201,ACC1000004,Revenue,354.169
3917,2021,Oct,CC201,ACC2000000,Expense,834.724
3918,2021,Oct,CC201,ACC2000001,Expense,633.534
3919,2021,Oct,CC201,ACC2000002,Expense,411.178
3920,2021,Oct,CC201,ACC2000003,Expense,510.127
3921,2021,Oct,CC201,ACC2000005,Expense,727.605
3922,2021,Oct,CC201,ACC3000000,Asset,-432.55
3924,2021,Oct,CC201,ACC3000002,Asset,498.349
3925,2021,Oct,CC201,ACC4000001,Liability,1016.0
3926,2021,Oct,CC202,ACC1000000,Revenue,1624.846
3927,2021,Oct,CC202,ACC1000001,Revenue,43.498
3928,2021,Oct,CC202,ACC1000002,Revenue,1170.745
3929,2021,Oct,CC202,ACC1000004,Revenue,612.78
3930,2021,Oct,CC202,ACC2000000,Expense,1130.267
3931,2021,Oct,CC202,ACC2000001,Expense,759.578
3932,2021,Oct,CC202,ACC2000002,Expense,443.698
3933,2021,Oct,CC202,ACC2000003,Expense,651.983
3934,2021,Oct,CC202,ACC2000005,Expense,1048.881
3935,2021,Oct,CC202,ACC3000000,Asset,-281.308
3937,2021,Oct,CC202,ACC3000002,Asset,25.378
3938,2021,Oct,CC202,ACC4000001,Liability,812.0
3939,2021,Oct,CC300,ACC1000000,Revenue,740.597
3940,2021,Oct,CC300,ACC1000001,Revenue,233.402
3941,2021,Oct,CC300,ACC1000002,Revenue,763.26
3942,2021,Oct,CC300,ACC1000004,Revenue,1020.987
3943,2021,Oct,CC300,ACC2000000,Expense,486.378
3944,2021,Oct,CC300,ACC2000001,Expense,486.206
3945,2021,Oct,CC300,ACC2000002,Expense,211.951
3946,2021,Oct,CC300,ACC2000003,Expense,273.338
3947,2021,Oct,CC300,ACC2000005,Expense,438.389
3948,2021,Oct,CC300,ACC3000000,Asset,-538.772
3950,2021,Oct,CC300,ACC3000002,Asset,589.853
3951,2021,Oct,CC300,ACC4000001,Liability,-200.0
3952,2021,Oct,CC301,ACC1000000,Revenue,905.134
3953,2021,Oct,CC301,ACC1000001,Revenue,308.818
3954,2021,Oct,CC301,ACC1000002,Revenue,1963.166
3955,2021,Oct,CC301,ACC1000004,Revenue,606.5
3956,2021,Oct,CC301,ACC2000000,Expense,466.157
3957,2021,Oct,CC301,ACC2000001,Expense,1090.42
3958,2021,Oct,CC301,ACC2000002,Expense,716.467
3959,2021,Oct,CC301,ACC2000003,Expense,695.146
3960,2021,Oct,CC301,ACC2000005,Expense,466.101
3961,2021,Oct,CC301,ACC3000000,Asset,-119.467
3963,2021,Oct,CC301,ACC3000002,Asset,650.167
3964,2021,Oct,CC301,ACC4000001,Liability,812.0
3965,2021,Oct,CC302,ACC1000000,Revenue,228.74
3966,2021,Oct,CC302,ACC1000001,Revenue,14.57
3967,2021,Oct,CC302,ACC1000002,Revenue,116.265
3968,2021,Oct,CC302,ACC1000004,Revenue,295.361
3969,2021,Oct,CC302,ACC2000000,Expense,16.236
3970,2021,Oct,CC302,ACC2000001,Expense,53.044
3971,2021,Oct,CC302,ACC2000002,Expense,104.007
3972,2021,Oct,CC302,ACC2000003,Expense,41.2
3973,2021,Oct,CC302,ACC2000005,Expense,14.791
3974,2021,Oct,CC302,ACC3000000,Asset,-763.968
3976,2021,Oct,CC302,ACC3000002,Asset,175.705
3977,2021,Oct,CC302,ACC4000001,Liability,-616.0
3978,2021,Nov,CC100,ACC1000000,Revenue,1583.034
3979,2021,Nov,CC100,ACC1000001,Revenue,500.218
3980,2021,Nov,CC100,ACC1000002,Revenue,628.729
3981,2021,Nov,CC100,ACC1000004,Revenue,246.505
3982,2021,Nov,CC100,ACC2000000,Expense,1001.005
3983,2021,Nov,CC100,ACC2000001,Expense,336.334
3984,2021,Nov,CC100,ACC2000002,Expense,393.792
3985,2021,Nov,CC100,ACC2000003,Expense,615.258
3986,2021,Nov,CC100,ACC2000005,Expense,976.723
3987,2021,Nov,CC100,ACC3000000,Asset,329.232
3989,2021,Nov,CC100,ACC3000002,Asset,375.386
3990,2021,Nov,CC100,ACC4000001,Liability,816.0
3991,2021,Nov,CC101,ACC1000000,Revenue,942.847
3992,2021,Nov,CC101,ACC1000001,Revenue,758.617
3993,2021,Nov,CC101,ACC1000002,Revenue,1418.17
3994,2021,Nov,CC101,ACC1000004,Revenue,930.804
3995,2021,Nov,CC101,ACC2000000,Expense,662.386
3996,2021,Nov,CC101,ACC2000001,Expense,573.867
3997,2021,Nov,CC101,ACC2000002,Expense,613.016
3998,2021,Nov,CC101,ACC2000003,Expense,727.25
3999,2021,Nov,CC101,ACC2000005,Expense,704.155
4000,2021,Nov,CC101,ACC3000000,Asset,587.969
4002,2021,Nov,CC101,ACC3000002,Asset,62.245
4003,2021,Nov,CC101,ACC4000001,Liability,-814.0
4004,2021,Nov,CC102,ACC1000000,Revenue,935.716
4005,2021,Nov,CC102,ACC1000001,Revenue,891.658
4006,2021,Nov,CC102,ACC1000002,Revenue,692.866
4007,2021,Nov,CC102,ACC1000004,Revenue,505.366
4008,2021,Nov,CC102,ACC2000000,Expense,619.413
4009,2021,Nov,CC102,ACC2000001,Expense,493.124
4010,2021,Nov,CC102,ACC2000002,Expense,400.181
4011,2021,Nov,CC102,ACC2000003,Expense,425.333
4012,2021,Nov,CC102,ACC2000005,Expense,524.944
4013,2021,Nov,CC102,ACC3000000,Asset,58.113
4015,2021,Nov,CC102,ACC3000002,Asset,156.98
4016,2021,Nov,CC102,ACC4000001,Liability,-606.0
4017,2021,Nov,CC200,ACC1000000,Revenue,552.008
4018,2021,Nov,CC200,ACC1000001,Revenue,517.312
4019,2021,Nov,CC200,ACC1000002,Revenue,583.791
4020,2021,Nov,CC200,ACC1000004,Revenue,648.824
4021,2021,Nov,CC200,ACC2000000,Expense,253.752
4022,2021,Nov,CC200,ACC2000001,Expense,324.165
4023,2021,Nov,CC200,ACC2000002,Expense,379.558
4024,2021,Nov,CC200,ACC2000003,Expense,199.373
4025,2021,Nov,CC200,ACC2000005,Expense,231.704
4026,2021,Nov,CC200,ACC3000000,Asset,58.745
4028,2021,Nov,CC200,ACC3000002,Asset,336.868
4029,2021,Nov,CC200,ACC4000001,Liability,-396.0
4030,2021,Nov,CC201,ACC1000000,Revenue,1559.552
4031,2021,Nov,CC201,ACC1000001,Revenue,543.221
4032,2021,Nov,CC201,ACC1000002,Revenue,645.095
4033,2021,Nov,CC201,ACC1000004,Revenue,578.017
4034,2021,Nov,CC201,ACC2000000,Expense,834.15
4035,2021,Nov,CC201,ACC2000001,Expense,398.174
4036,2021,Nov,CC201,ACC2000002,Expense,369.903
4037,2021,Nov,CC201,ACC2000003,Expense,334.124
4038,2021,Nov,CC201,ACC2000005,Expense,942.219
4039,2021,Nov,CC201,ACC3000000,Asset,913.075
4041,2021,Nov,CC201,ACC3000002,Asset,717.238
4042,2021,Nov,CC201,ACC4000001,Liability,1020.0
4043,2021,Nov,CC202,ACC1000000,Revenue,1286.191
4044,2021,Nov,CC202,ACC1000001,Revenue,665.37
4045,2021,Nov,CC202,ACC1000002,Revenue,839.379
4046,2021,Nov,CC202,ACC1000004,Revenue,796.201
4047,2021,Nov,CC202,ACC2000000,Expense,1000.425
4048,2021,Nov,CC202,ACC2000001,Expense,542.724
4049,2021,Nov,CC202,ACC2000002,Expense,429.193
4050,2021,Nov,CC202,ACC2000003,Expense,514.924
4051,2021,Nov,CC202,ACC2000005,Expense,815.568
4052,2021,Nov,CC202,ACC3000000,Asset,640.899
4054,2021,Nov,CC202,ACC3000002,Asset,315.969
4055,2021,Nov,CC202,ACC4000001,Liability,602.0
4056,2021,Nov,CC300,ACC1000000,Revenue,1387.007
4057,2021,Nov,CC300,ACC1000001,Revenue,608.741
4058,2021,Nov,CC300,ACC1000002,Revenue,1311.699
4059,2021,Nov,CC300,ACC1000004,Revenue,246.325
4060,2021,Nov,CC300,ACC2000000,Expense,1007.411
4061,2021,Nov,CC300,ACC2000001,Expense,908.124
4062,2021,Nov,CC300,ACC2000002,Expense,552.395
4063,2021,Nov,CC300,ACC2000003,Expense,731.826
4064,2021,Nov,CC300,ACC2000005,Expense,882.186
4065,2021,Nov,CC300,ACC3000000,Asset,115.235
4067,2021,Nov,CC300,ACC3000002,Asset,476.124
4068,2021,Nov,CC300,ACC4000001,Liability,204.0
4069,2021,Nov,CC301,ACC1000000,Revenue,1312.119
4070,2021,Nov,CC301,ACC1000001,Revenue,669.217
4071,2021,Nov,CC301,ACC1000002,Revenue,1622.286
4072,2021,Nov,CC301,ACC1000004,Revenue,760.051
4073,2021,Nov,CC301,ACC2000000,Expense,968.358
4074,2021,Nov,CC301,ACC2000001,Expense,605.664
4075,2021,Nov,CC301,ACC2000002,Expense,690.238
4076,2021,Nov,CC301,ACC2000003,Expense,774.841
4077,2021,Nov,CC301,ACC2000005,Expense,826.154
4078,2021,Nov,CC301,ACC3000000,Asset,652.403
4080,2021,Nov,CC301,ACC3000002,Asset,410.843
4081,2021,Nov,CC301,ACC4000001,Liability,198.0
4082,2021,Nov,CC302,ACC1000000,Revenue,687.536
4083,2021,Nov,CC302,ACC1000001,Revenue,1032.472
4084,2021,Nov,CC302,ACC1000002,Revenue,403.908
4085,2021,Nov,CC302,ACC1000004,Revenue,249.655
4086,2021,Nov,CC302,ACC2000000,Expense,453.777
4087,2021,Nov,CC302,ACC2000001,Expense,177.512
4088,2021,Nov,CC302,ACC2000002,Expense,164.396
4089,2021,Nov,CC302,ACC2000003,Expense,261.491
4090,2021,Nov,CC302,ACC2000005,Expense,359.189
4091,2021,Nov,CC302,ACC3000000,Asset,-479.672
4093,2021,Nov,CC302,ACC3000002,Asset,174.467
4094,2021,Nov,CC302,ACC4000001,Liability,-1020.0
4095,2021,Dec,CC100,ACC1000000,Revenue,1307.721
4096,2021,Dec,CC100,ACC1000001,Revenue,732.892
4097,2021,Dec,CC100,ACC1000002,Revenue,1099.056
4098,2021,Dec,CC100,ACC1000004,Revenue,446.788
4099,2021,Dec,CC100,ACC2000000,Expense,847.453
4100,2021,Dec,CC100,ACC2000001,Expense,621.02
4101,2021,Dec,CC100,ACC2000002,Expense,468.48
4102,2021,Dec,CC100,ACC2000003,Expense,508.339
4103,2021,Dec,CC100,ACC2000005,Expense,785.485
4104,2021,Dec,CC100,ACC3000000,Asset,583.706
4106,2021,Dec,CC100,ACC3000002,Asset,625.402
4107,2021,Dec,CC100,ACC4000001,Liability,1012.0
4108,2021,Dec,CC101,ACC1000000,Revenue,629.833
4109,2021,Dec,CC101,ACC1000001,Revenue,1051.526
4110,2021,Dec,CC101,ACC1000002,Revenue,944.6
4111,2021,Dec,CC101,ACC1000004,Revenue,616.73
4112,2021,Dec,CC101,ACC2000000,Expense,214.31
4113,2021,Dec,CC101,ACC2000001,Expense,685.43
4114,2021,Dec,CC101,ACC2000002,Expense,388.286
4115,2021,Dec,CC101,ACC2000003,Expense,561.518
4116,2021,Dec,CC101,ACC2000005,Expense,419.381
4117,2021,Dec,CC101,ACC3000000,Asset,-185.612
4119,2021,Dec,CC101,ACC3000002,Asset,347.333
4120,2021,Dec,CC101,ACC4000001,Liability,-606.0
4121,2021,Dec,CC102,ACC1000000,Revenue,1076.596
4122,2021,Dec,CC102,ACC1000001,Revenue,574.787
4123,2021,Dec,CC102,ACC1000002,Revenue,680.851
4124,2021,Dec,CC102,ACC1000004,Revenue,544.066
4125,2021,Dec,CC102,ACC2000000,Expense,667.849
4126,2021,Dec,CC102,ACC2000001,Expense,505.659
4127,2021,Dec,CC102,ACC2000002,Expense,335.72
4128,2021,Dec,CC102,ACC2000003,Expense,407.222
4129,2021,Dec,CC102,ACC2000005,Expense,674.606
4130,2021,Dec,CC102,ACC3000000,Asset,384.508
4132,2021,Dec,CC102,ACC3000002,Asset,365.081
4133,2021,Dec,CC102,ACC4000001,Liability,604.0
4134,2021,Dec,CC200,ACC1000000,Revenue,1580.006
4135,2021,Dec,CC200,ACC1000001,Revenue,2072.738
4136,2021,Dec,CC200,ACC1000002,Revenue,213.588
4137,2021,Dec,CC200,ACC1000004,Revenue,295.699
4138,2021,Dec,CC200,ACC2000000,Expense,522.515
4139,2021,Dec,CC200,ACC2000001,Expense,208.676
4140,2021,Dec,CC200,ACC2000002,Expense,209.287
4141,2021,Dec,CC200,ACC2000003,Expense,113.923
4142,2021,Dec,CC200,ACC2000005,Expense,758.269
4143,2021,Dec,CC200,ACC3000000,Asset,498.236
4145,2021,Dec,CC200,ACC3000002,Asset,269.763
4146,2021,Dec,CC200,ACC4000001,Liability,-810.0
4147,2021,Dec,CC201,ACC1000000,Revenue,1250.305
4148,2021,Dec,CC201,ACC1000001,Revenue,777.557
4149,2021,Dec,CC201,ACC1000002,Revenue,977.115
4150,2021,Dec,CC201,ACC1000004,Revenue,71.652
4151,2021,Dec,CC201,ACC2000000,Expense,775.096
4152,2021,Dec,CC201,ACC2000001,Expense,707.635
4153,2021,Dec,CC201,ACC2000002,Expense,489.082
4154,2021,Dec,CC201,ACC2000003,Expense,629.767
4155,2021,Dec,CC201,ACC2000005,Expense,735.035
4156,2021,Dec,CC201,ACC3000000,Asset,413.616
4158,2021,Dec,CC201,ACC3000002,Asset,474.79
4159,2021,Dec,CC201,ACC4000001,Liability,804.0
4160,2021,Dec,CC202,ACC1000000,Revenue,1865.443
4161,2021,Dec,CC202,ACC1000001,Revenue,2148.688
4162,2021,Dec,CC202,ACC1000002,Revenue,817.948
4163,2021,Dec,CC202,ACC1000004,Revenue,877.062
4164,2021,Dec,CC202,ACC2000000,Expense,1312.765
4165,2021,Dec,CC202,ACC2000001,Expense,534.699
4166,2021,Dec,CC202,ACC2000002,Expense,376.916
4167,2021,Dec,CC202,ACC2000003,Expense,410.72
4168,2021,Dec,CC202,ACC2000005,Expense,1144.154
4169,2021,Dec,CC202,ACC3000000,Asset,375.657
4171,2021,Dec,CC202,ACC3000002,Asset,346.971
4172,2021,Dec,CC202,ACC4000001,Liability,-1018.0
4173,2021,Dec,CC300,ACC1000000,Revenue,1557.473
4174,2021,Dec,CC300,ACC1000001,Revenue,1169.628
4175,2021,Dec,CC300,ACC1000002,Revenue,974.811
4176,2021,Dec,CC300,ACC1000004,Revenue,335.26
4177,2021,Dec,CC300,ACC2000000,Expense,1065.646
4178,2021,Dec,CC300,ACC2000001,Expense,656.389
4179,2021,Dec,CC300,ACC2000002,Expense,402.455
4180,2021,Dec,CC300,ACC2000003,Expense,510.299
4181,2021,Dec,CC300,ACC2000005,Expense,962.089
4182,2021,Dec,CC300,ACC3000000,Asset,-492.546
4184,2021,Dec,CC300,ACC3000002,Asset,647.375
4185,2021,Dec,CC300,ACC4000001,Liability,-1020.0
4186,2021,Dec,CC301,ACC1000000,Revenue,1248.39
4187,2021,Dec,CC301,ACC1000001,Revenue,1150.804
4188,2021,Dec,CC301,ACC1000002,Revenue,611.537
4189,2021,Dec,CC301,ACC1000004,Revenue,366.22
4190,2021,Dec,CC301,ACC2000000,Expense,792.35
